id,source,image_path,question,answer,chart_type,task_type,difficulty,verified,split,notes
syn_line_0366__q3,synthetic,gold/images/syn_line_0366.png,"From Jan to Feb, did users increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=266, trend=flat); style=salmon"
syn_line_0366__q4,synthetic,gold/images/syn_line_0366.png,By what percent did users change from Jan to May?,-8.0%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=266, trend=flat); style=salmon"
syn_line_0368__q3,synthetic,gold/images/syn_line_0368.png,"From Nov to Dec, did revenue increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=268, trend=up); style=minimal"
syn_line_0369__q2,synthetic,gold/images/syn_line_0369.png,Which quarter recorded the lowest revenue?,Q4,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=269, trend=down); style=dense"
syn_line_0369__q3,synthetic,gold/images/syn_line_0369.png,"Between Q1 and Q2, did revenue increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=269, trend=down); style=dense"
syn_line_0369__q4,synthetic,gold/images/syn_line_0369.png,What was the percentage change in revenue between Q1 and Q3?,3.6%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=269, trend=down); style=dense"
syn_line_0370__q3,synthetic,gold/images/syn_line_0370.png,"Between Sep and Oct, did users increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=270, trend=down); style=dark"
syn_line_0370__q4,synthetic,gold/images/syn_line_0370.png,What was the percentage change in users between Oct and Dec?,-6.1%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=270, trend=down); style=dark"
syn_line_0371__q1,synthetic,gold/images/syn_line_0371.png,Signups in W8?,900,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=271, trend=up); style=academic"
syn_line_0371__q3,synthetic,gold/images/syn_line_0371.png,"From W2 to W3, did signups increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=271, trend=up); style=academic"
syn_line_0371__q4,synthetic,gold/images/syn_line_0371.png,By what percent did signups change from W6 to W8?,12.5%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=271, trend=up); style=academic"
syn_line_0372__q3,synthetic,gold/images/syn_line_0372.png,Did revenue increase or decrease from Apr to May?,Unchanged,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=272, trend=up); style=pastel"
syn_line_0372__q4,synthetic,gold/images/syn_line_0372.png,What was the percent change in revenue from Apr to Jun?,16.7%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=272, trend=up); style=pastel"
syn_line_0373__q1,synthetic,gold/images/syn_line_0373.png,Revenue in Q2?,$37600,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=273, trend=down); style=bold"
syn_line_0373__q3,synthetic,gold/images/syn_line_0373.png,"From Q2 to Q3, did revenue increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=273, trend=down); style=bold"
syn_line_0373__q4,synthetic,gold/images/syn_line_0373.png,By what percent did revenue change from Q2 to Q4?,8.2%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=273, trend=down); style=bold"
syn_line_0374__q3,synthetic,gold/images/syn_line_0374.png,Did users increase or decrease from Apr to May?,Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=274, trend=up); style=neutral"
syn_line_0375__q2,synthetic,gold/images/syn_line_0375.png,Which week recorded the lowest signup count?,W8,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=275, trend=down); style=editorial"
syn_line_0375__q3,synthetic,gold/images/syn_line_0375.png,"Between W5 and W6, did signups increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=275, trend=down); style=editorial"
syn_line_0376__q3,synthetic,gold/images/syn_line_0376.png,"Between Feb and Mar, did revenue increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=276, trend=flat); style=salmon"
syn_line_0376__q4,synthetic,gold/images/syn_line_0376.png,What was the percentage change in revenue between Mar and May?,-6.8%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=276, trend=flat); style=salmon"
syn_line_0377__q1,synthetic,gold/images/syn_line_0377.png,What was the revenue in Q4?,$29100,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=277, trend=down); style=spreadsheet"
syn_line_0377__q3,synthetic,gold/images/syn_line_0377.png,Did revenue increase or decrease from Q3 to Q4?,Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=277, trend=down); style=spreadsheet"
syn_line_0377__q4,synthetic,gold/images/syn_line_0377.png,What was the percent change in revenue from Q1 to Q3?,-26.5%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=277, trend=down); style=spreadsheet"
syn_line_0378__q2,synthetic,gold/images/syn_line_0378.png,Which month had the most users?,Jul,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=278, trend=down); style=minimal"
syn_line_0378__q3,synthetic,gold/images/syn_line_0378.png,"From Oct to Nov, did users increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=278, trend=down); style=minimal"
syn_line_0379__q3,synthetic,gold/images/syn_line_0379.png,Did signups increase or decrease from W2 to W3?,Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=279, trend=flat); style=dense"
syn_line_0379__q4,synthetic,gold/images/syn_line_0379.png,What was the percent change in signups from W2 to W4?,28.6%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=279, trend=flat); style=dense"
syn_line_0379__q5,synthetic,gold/images/syn_line_0379.png,Was the increase from W1 to W3 larger than the increase from W7 to W8?,No,line,hard_multi_step,hard,true,train,"annotated line; procedural gen (seed=43, idx=279, trend=flat); style=dense"
syn_line_0380__q1,synthetic,gold/images/syn_line_0380.png,Revenue in Jul?,$6800,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=280, trend=flat); style=dark"
syn_line_0380__q2,synthetic,gold/images/syn_line_0380.png,Which month had the lowest revenue?,Dec,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=280, trend=flat); style=dark"
syn_line_0380__q4,synthetic,gold/images/syn_line_0380.png,By what percent did revenue change from Oct to Dec?,-16.7%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=280, trend=flat); style=dark"
syn_line_0381__q2,synthetic,gold/images/syn_line_0381.png,Which quarter recorded the lowest revenue?,Q1,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=281, trend=up); style=academic"
syn_line_0381__q3,synthetic,gold/images/syn_line_0381.png,"Between Q3 and Q4, did revenue increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=281, trend=up); style=academic"
syn_line_0381__q4,synthetic,gold/images/syn_line_0381.png,What was the percentage change in revenue between Q2 and Q4?,2.7%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=281, trend=up); style=academic"
syn_line_0382__q3,synthetic,gold/images/syn_line_0382.png,"Between Mar and Apr, did users increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=282, trend=flat); style=pastel"
syn_line_0382__q4,synthetic,gold/images/syn_line_0382.png,What was the percentage change in users between Mar and May?,7.1%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=282, trend=flat); style=pastel"
syn_line_0383__q3,synthetic,gold/images/syn_line_0383.png,"From W4 to W5, did signups increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=283, trend=up); style=bold"
syn_line_0383__q4,synthetic,gold/images/syn_line_0383.png,By what percent did signups change from W5 to W8?,62.5%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=283, trend=up); style=bold"
syn_line_0384__q3,synthetic,gold/images/syn_line_0384.png,Did revenue increase or decrease from Jan to Feb?,Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=284, trend=up); style=neutral"
syn_line_0384__q4,synthetic,gold/images/syn_line_0384.png,What was the percent change in revenue from Feb to May?,-13.8%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=284, trend=up); style=neutral"
syn_line_0385__q3,synthetic,gold/images/syn_line_0385.png,"From Q2 to Q3, did revenue increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=285, trend=up); style=editorial"
syn_line_0385__q4,synthetic,gold/images/syn_line_0385.png,By what percent did revenue change from Q1 to Q3?,-8.7%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=285, trend=up); style=editorial"
syn_line_0386__q2,synthetic,gold/images/syn_line_0386.png,In which month were users highest?,Aug,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=286, trend=down); style=salmon"
syn_line_0386__q3,synthetic,gold/images/syn_line_0386.png,Did users increase or decrease from Sep to Oct?,Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=286, trend=down); style=salmon"
syn_line_0387__q1,synthetic,gold/images/syn_line_0387.png,What was the signup count in W8?,700,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=287, trend=down); style=spreadsheet"
syn_line_0387__q3,synthetic,gold/images/syn_line_0387.png,"Between W4 and W5, did signups increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=287, trend=down); style=spreadsheet"
syn_line_0388__q3,synthetic,gold/images/syn_line_0388.png,"Between May and Jun, did revenue increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=288, trend=flat); style=minimal"
syn_line_0388__q5,synthetic,gold/images/syn_line_0388.png,Was revenue growth from Feb to Mar bigger than from Apr to May?,Yes,line,hard_multi_step,hard,true,train,"annotated line; procedural gen (seed=43, idx=288, trend=flat); style=minimal"
syn_line_0389__q2,synthetic,gold/images/syn_line_0389.png,In which quarter was revenue lowest?,Q2,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=289, trend=flat); style=dense"
syn_line_0389__q3,synthetic,gold/images/syn_line_0389.png,Did revenue increase or decrease from Q3 to Q4?,Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=289, trend=flat); style=dense"
syn_line_0389__q4,synthetic,gold/images/syn_line_0389.png,What was the percent change in revenue from Q1 to Q3?,4.1%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=289, trend=flat); style=dense"
syn_line_0390__q3,synthetic,gold/images/syn_line_0390.png,"From Apr to May, did users increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=290, trend=down); style=dark"
syn_line_0390__q4,synthetic,gold/images/syn_line_0390.png,By what percent did users change from Jan to Jun?,-26.6%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=290, trend=down); style=dark"
syn_line_0391__q2,synthetic,gold/images/syn_line_0391.png,In which week were signups highest?,W8,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=291, trend=up); style=academic"
syn_line_0391__q3,synthetic,gold/images/syn_line_0391.png,Did signups increase or decrease from W6 to W7?,Unchanged,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=291, trend=up); style=academic"
syn_line_0392__q4,synthetic,gold/images/syn_line_0392.png,By what percent did revenue change from Feb to Apr?,-7.3%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=292, trend=down); style=pastel"
syn_line_0393__q1,synthetic,gold/images/syn_line_0393.png,How much revenue was recorded in Q2?,$15000,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=293, trend=up); style=bold"
syn_line_0393__q2,synthetic,gold/images/syn_line_0393.png,Which quarter recorded the lowest revenue?,Q2,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=293, trend=up); style=bold"
syn_line_0393__q3,synthetic,gold/images/syn_line_0393.png,"Between Q3 and Q4, did revenue increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=293, trend=up); style=bold"
syn_line_0393__q4,synthetic,gold/images/syn_line_0393.png,What was the percentage change in revenue between Q2 and Q4?,36.0%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=293, trend=up); style=bold"
syn_line_0394__q3,synthetic,gold/images/syn_line_0394.png,"Between Apr and May, did users increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=294, trend=down); style=neutral"
syn_line_0394__q4,synthetic,gold/images/syn_line_0394.png,What was the percentage change in users between Mar and May?,-11.7%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=294, trend=down); style=neutral"
syn_line_0394__q5,synthetic,gold/images/syn_line_0394.png,Was user growth from Mar to Apr bigger than from Apr to Jun?,No,line,hard_multi_step,hard,true,train,"annotated line; procedural gen (seed=43, idx=294, trend=down); style=neutral"
syn_line_0395__q3,synthetic,gold/images/syn_line_0395.png,"From W5 to W6, did signups increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=295, trend=down); style=editorial"
syn_line_0396__q3,synthetic,gold/images/syn_line_0396.png,Did revenue increase or decrease from Apr to May?,Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=296, trend=up); style=salmon"
syn_line_0396__q4,synthetic,gold/images/syn_line_0396.png,What was the percent change in revenue from Feb to Apr?,7.3%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=296, trend=up); style=salmon"
syn_line_0397__q1,synthetic,gold/images/syn_line_0397.png,Revenue in Q1?,$19200,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=297, trend=up); style=spreadsheet"
syn_line_0397__q2,synthetic,gold/images/syn_line_0397.png,Which quarter had the highest revenue?,Q4,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=297, trend=up); style=spreadsheet"
syn_line_0397__q3,synthetic,gold/images/syn_line_0397.png,"From Q2 to Q3, did revenue increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=297, trend=up); style=spreadsheet"
syn_line_0398__q2,synthetic,gold/images/syn_line_0398.png,In which month were users lowest?,Feb,line,max_min,easy,true,train,"annotated line; procedural gen (seed=43, idx=298, trend=flat); style=minimal"
syn_line_0398__q3,synthetic,gold/images/syn_line_0398.png,Did users increase or decrease from Feb to Mar?,Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=298, trend=flat); style=minimal"
syn_line_0398__q4,synthetic,gold/images/syn_line_0398.png,What was the percent change in users from Apr to Jun?,-24.0%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=298, trend=flat); style=minimal"
syn_line_0399__q1,synthetic,gold/images/syn_line_0399.png,What was the signup count in W6?,900,line,lookup_value,easy,true,train,"annotated line; procedural gen (seed=43, idx=299, trend=flat); style=dense"
syn_line_0399__q4,synthetic,gold/images/syn_line_0399.png,What was the percentage change in signups between W3 and W6?,-18.2%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=299, trend=flat); style=dense"
syn_line_0400__q3,synthetic,gold/images/syn_line_0400.png,"Between May and Jun, did revenue increase or decrease?",Unchanged,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=300, trend=down); style=dark"
syn_line_0400__q4,synthetic,gold/images/syn_line_0400.png,What was the percentage change in revenue between Mar and Jun?,13.2%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=300, trend=down); style=dark"
syn_line_0401__q4,synthetic,gold/images/syn_line_0401.png,What was the percent change in revenue from Q2 to Q4?,0.5%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=301, trend=flat); style=academic"
syn_line_0402__q3,synthetic,gold/images/syn_line_0402.png,"From Oct to Nov, did users increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=302, trend=down); style=pastel"
syn_line_0403__q3,synthetic,gold/images/syn_line_0403.png,Did signups increase or decrease from W7 to W8?,Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=303, trend=up); style=bold"
syn_line_0403__q5,synthetic,gold/images/syn_line_0403.png,Was the increase from W3 to W4 larger than the increase from W5 to W7?,No,line,hard_multi_step,hard,true,train,"annotated line; procedural gen (seed=43, idx=303, trend=up); style=bold"
syn_line_0404__q3,synthetic,gold/images/syn_line_0404.png,"From May to Jun, did revenue increase or decrease?",Decreased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=304, trend=down); style=neutral"
syn_line_0405__q3,synthetic,gold/images/syn_line_0405.png,"Between Q3 and Q4, did revenue increase or decrease?",Increased,line,trend_direction,easy,true,train,"annotated line; procedural gen (seed=43, idx=305, trend=up); style=editorial"
syn_line_0405__q4,synthetic,gold/images/syn_line_0405.png,What was the percentage change in revenue between Q2 and Q4?,-6.4%,line,percent_change_ratio,medium,true,train,"annotated line; procedural gen (seed=43, idx=305, trend=up); style=editorial"
syn_pie_0001__q3,synthetic,gold/images/syn_pie_0001.png,Was Email's share of spend larger than SEO's?,No,pie,compare_categories,medium,true,train,annotated pie; slice labels show category + percentage; style=spreadsheet
syn_pie_0002__q3,synthetic,gold/images/syn_pie_0002.png,Did Operations have a bigger share of budget than Support?,Yes,pie,compare_categories,medium,true,train,annotated pie; slice labels show category + percentage; style=minimal
syn_pie_0100__q3,synthetic,gold/images/syn_pie_0100.png,Was SEO's share of spend larger than Social's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=0); style=neutral"
syn_pie_0100__q4,synthetic,gold/images/syn_pie_0100.png,Rank the top 3 channels by share of spend.,"Social, SEO, Display",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=0); style=neutral"
syn_pie_0101__q1,synthetic,gold/images/syn_pie_0101.png,What share of sales did Subscriptions represent?,7.9%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=1); style=editorial"
syn_pie_0101__q3,synthetic,gold/images/syn_pie_0101.png,Did Services have a bigger share of sales than Hardware?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=1); style=editorial"
syn_pie_0102__q1,synthetic,gold/images/syn_pie_0102.png,LATAM's share of total revenue?,22.0%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=2); style=salmon"
syn_pie_0102__q2,synthetic,gold/images/syn_pie_0102.png,Which region accounted for the least revenue?,MEA,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=2); style=salmon"
syn_pie_0102__q3,synthetic,gold/images/syn_pie_0102.png,Was MEA's revenue share greater than NA's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=2); style=salmon"
syn_pie_0102__q4,synthetic,gold/images/syn_pie_0102.png,Name the bottom 3 regions by revenue share.,"MEA, LATAM, NA",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=2); style=salmon"
syn_pie_0103__q3,synthetic,gold/images/syn_pie_0103.png,Was Referral's share of traffic larger than Paid's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=3); style=spreadsheet"
syn_pie_0104__q3,synthetic,gold/images/syn_pie_0104.png,Did HR have a bigger share of budget than Sales?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=4); style=minimal"
syn_pie_0104__q4,synthetic,gold/images/syn_pie_0104.png,List the top 3 departments by share of budget.,"Support, Engineering, IT",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=4); style=minimal"
syn_pie_0105__q1,synthetic,gold/images/syn_pie_0105.png,SEO's share of total spend?,18.0%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=5); style=dense"
syn_pie_0105__q3,synthetic,gold/images/syn_pie_0105.png,Was Social's spend share greater than Affiliate's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=5); style=dense"
syn_pie_0106__q1,synthetic,gold/images/syn_pie_0106.png,What percentage of sales came from Hardware?,11.9%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=6); style=dark"
syn_pie_0106__q3,synthetic,gold/images/syn_pie_0106.png,Was Subscriptions' share of sales larger than Software's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=6); style=dark"
syn_pie_0107__q1,synthetic,gold/images/syn_pie_0107.png,What share of revenue did EMEA represent?,25.2%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=7); style=academic"
syn_pie_0107__q2,synthetic,gold/images/syn_pie_0107.png,Which region dominated revenue?,NA,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=7); style=academic"
syn_pie_0107__q3,synthetic,gold/images/syn_pie_0107.png,Did MEA have a bigger share of revenue than NA?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=7); style=academic"
syn_pie_0108__q3,synthetic,gold/images/syn_pie_0108.png,Was Email's traffic share greater than Paid's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=8); style=pastel"
syn_pie_0109__q3,synthetic,gold/images/syn_pie_0109.png,Was Sales' share of budget larger than Support's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=9); style=bold"
syn_pie_0110__q4,synthetic,gold/images/syn_pie_0110.png,List the bottom 3 channels by share of spend.,"Email, Display, Paid Search",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=10); style=neutral"
syn_pie_0111__q3,synthetic,gold/images/syn_pie_0111.png,Was Software's sales share greater than Consulting's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=11); style=editorial"
syn_pie_0112__q3,synthetic,gold/images/syn_pie_0112.png,Was LATAM's share of revenue larger than MEA's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=12); style=salmon"
syn_pie_0112__q4,synthetic,gold/images/syn_pie_0112.png,Rank the top 3 regions by share of revenue.,"NA, EMEA, LATAM",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=12); style=salmon"
syn_pie_0113__q3,synthetic,gold/images/syn_pie_0113.png,Did Email have a bigger share of traffic than Paid?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=13); style=spreadsheet"
syn_pie_0114__q3,synthetic,gold/images/syn_pie_0114.png,Was Sales' budget share greater than Operations'?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=14); style=minimal"
syn_pie_0115__q2,synthetic,gold/images/syn_pie_0115.png,Which channel had the largest share of spend?,Email,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=15); style=dense"
syn_pie_0115__q3,synthetic,gold/images/syn_pie_0115.png,Was Affiliate's share of spend larger than Social's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=15); style=dense"
syn_pie_0116__q1,synthetic,gold/images/syn_pie_0116.png,What share of sales did Software represent?,27.6%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=16); style=dark"
syn_pie_0116__q3,synthetic,gold/images/syn_pie_0116.png,Did Services have a bigger share of sales than Subscriptions?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=16); style=dark"
syn_pie_0116__q4,synthetic,gold/images/syn_pie_0116.png,List the top 3 categories by share of sales.,"Software, Consulting, Hardware",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=16); style=dark"
syn_pie_0117__q1,synthetic,gold/images/syn_pie_0117.png,MEA's share of total revenue?,22.4%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=17); style=academic"
syn_pie_0117__q3,synthetic,gold/images/syn_pie_0117.png,Was APAC's revenue share greater than MEA's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=17); style=academic"
syn_pie_0118__q2,synthetic,gold/images/syn_pie_0118.png,Which source had the smallest share of traffic?,Referral,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=18); style=pastel"
syn_pie_0118__q4,synthetic,gold/images/syn_pie_0118.png,Rank the bottom 3 sources by share of traffic.,"Referral, Organic, Email",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=18); style=pastel"
syn_pie_0119__q2,synthetic,gold/images/syn_pie_0119.png,Which department dominated budget?,IT,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=19); style=bold"
syn_pie_0119__q3,synthetic,gold/images/syn_pie_0119.png,Did Operations have a bigger share of budget than IT?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=19); style=bold"
syn_pie_0120__q1,synthetic,gold/images/syn_pie_0120.png,Social's share of total spend?,23.9%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=20); style=neutral"
syn_pie_0120__q3,synthetic,gold/images/syn_pie_0120.png,Was Social's spend share greater than Display's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=20); style=neutral"
syn_pie_0120__q4,synthetic,gold/images/syn_pie_0120.png,Name the top 3 channels by spend share.,"Social, Email, Paid Search",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=20); style=neutral"
syn_pie_0121__q3,synthetic,gold/images/syn_pie_0121.png,Was Hardware's share of sales larger than Services'?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=21); style=editorial"
syn_pie_0122__q3,synthetic,gold/images/syn_pie_0122.png,Did LATAM have a bigger share of revenue than APAC?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=22); style=salmon"
syn_pie_0123__q3,synthetic,gold/images/syn_pie_0123.png,Was Paid's traffic share greater than Direct's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=23); style=spreadsheet"
syn_pie_0124__q3,synthetic,gold/images/syn_pie_0124.png,Was Sales' share of budget larger than Support's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=24); style=minimal"
syn_pie_0124__q4,synthetic,gold/images/syn_pie_0124.png,Rank the top 3 departments by share of budget.,"IT, Support, Operations",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=24); style=minimal"
syn_pie_0125__q2,synthetic,gold/images/syn_pie_0125.png,Which channel dominated spend?,Display,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=25); style=dense"
syn_pie_0125__q3,synthetic,gold/images/syn_pie_0125.png,Did Paid Search have a bigger share of spend than SEO?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=25); style=dense"
syn_pie_0126__q3,synthetic,gold/images/syn_pie_0126.png,Was Subscriptions' sales share greater than Consulting's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=26); style=dark"
syn_pie_0126__q4,synthetic,gold/images/syn_pie_0126.png,Name the bottom 3 categories by sales share.,"Software, Subscriptions, Services",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=26); style=dark"
syn_pie_0127__q1,synthetic,gold/images/syn_pie_0127.png,What percentage of revenue came from EMEA?,21.2%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=27); style=academic"
